NEW_KEY,COUNTY,LONG_DD,LAT_DD,Water_Body_Name,Survey_Number,SURVEY_YEAR,Survey_Purpose,TARGET_SPECIES,GEAR,SPECIES,FISH_COUNT,SAMPLE_START_DATE,SAMPLE_END_DATE
47-73,Livingston,-83.89454,42.50416,Lime (Chenango) Lake,4030,2003,Status & Trends,ALL SPECIES,LMFYKE,LMB,2,5/20/2003,5/20/2003
47-73,Livingston,-83.89454,42.50416,Lime (Chenango) Lake,4030,2003,Status & Trends,ALL SPECIES,SEINE,BLG,10,6/26/2003,6/26/2003
47-73,Livingston,-83.89454,42.50416,Lime (Chenango) Lake,4030,2003,Status & Trends,ALL SPECIES,SEINE,LMB,2,6/26/2003,6/26/2003
47-73,Livingston,-83.89454,42.50416,Lime (Chenango) Lake,4030,2003,Status & Trends,ALL SPECIES,SEINE,NOP,2,6/26/2003,6/26/2003
47-73,Livingston,-83.89454,42.50416,Lime (Chenango) Lake,4030,2003,Status & Trends,ALL SPECIES,SMFYKE,BLG,6,5/20/2003,5/20/2003
47-73,Livingston,-83.89454,42.50416,Lime (Chenango) Lake,4030,2003,Status & Trends,ALL SPECIES,SMFYKE,YEP,1,5/20/2003,5/20/2003
47-73,Livingston,-83.89454,42.50416,Lime (Chenango) Lake,4030,2003,Status & Trends,ALL SPECIES,TRAPNET,BCR,18,5/20/2003,5/20/2003
47-73,Livingston,-83.89454,42.50416,Lime (Chenango) Lake,4030,2003,Status & Trends,ALL SPECIES,TRAPNET,BLG,697,5/20/2003,5/20/2003
47-73,Livingston,-83.89454,42.50416,Lime (Chenango) Lake,4030,2003,Status & Trends,ALL SPECIES,TRAPNET,LMB,12,5/20/2003,5/20/2003
47-73,Livingston,-83.89454,42.50416,Lime (Chenango) Lake,4030,2003,Status & Trends,ALL SPECIES,TRAPNET,YEP,1,5/20/2003,5/20/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,BOOMSHK,BLG,564,6/19/2003,6/20/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,BOOMSHK,LMB,75,6/19/2003,6/20/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,BOOMSHK,SMB,4,6/19/2003,6/20/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,BOOMSHK,YEP,43,6/19/2003,6/20/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,IGNET,BCR,17,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,IGNET,LMB,8,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,IGNET,NOP,3,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,IGNET,SMB,1,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,IGNET,YEP,80,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,LMFYKE,BCR,29,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,LMFYKE,BLG,1164,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,LMFYKE,LMB,85,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,LMFYKE,YEP,30,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,SEINE,BLG,17,5/20/2003,5/20/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,SEINE,LMB,3,5/20/2003,5/20/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,TRAPNET,BCR,67,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,TRAPNET,BLG,1938,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,TRAPNET,LMB,66,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,TRAPNET,NOP,1,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,TRAPNET,SMB,1,5/19/2003,5/21/2003
8-141,Barry,-85.41914,42.49012,Upper Crooked Lake,4031,2003,Status & Trends,ALL SPECIES,TRAPNET,YEP,24,5/19/2003,5/21/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,BOOMSHK,BLG,235,5/21/2003,5/22/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,BOOMSHK,LMB,98,5/21/2003,5/22/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,BOOMSHK,YEP,159,5/21/2003,5/22/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,IGNET,BCR,29,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,IGNET,BLG,11,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,IGNET,LMB,14,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,IGNET,YEP,28,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,LMFYKE,BCR,9,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,LMFYKE,BLG,978,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,LMFYKE,LMB,67,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,LMFYKE,YEP,3,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,SEINE,BLG,22,5/20/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,SEINE,LMB,4,5/20/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,TRAPNET,BCR,88,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,TRAPNET,BLG,1034,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,TRAPNET,LMB,44,5/19/2003,5/20/2003
8-202,Barry,-85.46785,42.46489,Lower Crooked Lake,4032,2003,Status & Trends,ALL SPECIES,TRAPNET,YEP,1,5/19/2003,5/20/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,BOOMSHK,BLG,35,5/22/2003,5/22/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,BOOMSHK,LMB,27,5/22/2003,5/22/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,BOOMSHK,SMB,5,5/22/2003,5/22/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,BOOMSHK,WAE,7,5/22/2003,5/22/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,BOOMSHK,YEP,11,5/22/2003,5/22/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,IGNET,BCR,4,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,IGNET,BLG,1,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,IGNET,LMB,5,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,IGNET,NOP,1,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,IGNET,WAE,24,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,IGNET,YEP,42,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,LMFYKE,BLG,82,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,LMFYKE,LMB,16,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,LMFYKE,SMB,2,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,SEINE,BLG,74,5/15/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,TRAPNET,BCR,1,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,TRAPNET,BLG,63,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,TRAPNET,LMB,7,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,TRAPNET,WAE,1,5/14/2003,5/15/2003
38-568,Jackson,-84.47259,42.08832,Round Lake,4033,2003,Status & Trends,ALL SPECIES,TRAPNET,YEP,1,5/14/2003,5/15/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,BOOMSHK,BCR,7,7/15/2003,7/15/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,BOOMSHK,LMB,24,7/15/2003,7/15/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,BOOMSHK,NOP,8,7/15/2003,7/15/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,BOOMSHK,WAE,7,7/15/2003,7/15/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,BOOMSHK,YEP,417,7/15/2003,7/15/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,IGNET,BCR,1,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,IGNET,NOP,65,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,IGNET,WAE,3,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,IGNET,YEP,49,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,LMFYKE,BCR,95,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,LMFYKE,NOP,121,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,LMFYKE,WAE,4,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,LMFYKE,YEP,115,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,SEINE,YEP,24,6/12/2003,6/12/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,SMFYKE,BCR,6,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,SMFYKE,LMB,1,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,SMFYKE,NOP,8,6/9/2003,6/11/2003
36-2067,Iron,-88.88927,46.35221,Paint Lake,4037,2003,Status & Trends,ALL SPECIES,SMFYKE,YEP,13,6/9/2003,6/11/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,BOOMSHK,BCR,1,6/3/2003,6/3/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,BOOMSHK,BLG,619,6/3/2003,6/3/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,BOOMSHK,LMB,95,6/3/2003,6/3/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,BOOMSHK,YEP,16,6/3/2003,6/3/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,IGNET,BLG,30,5/19/2003,5/20/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,IGNET,NOP,1,5/19/2003,5/20/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,LMFYKE,BCR,26,5/19/2003,5/21/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,LMFYKE,BLG,22,5/19/2003,5/21/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,LMFYKE,LMB,9,5/19/2003,5/21/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,LMFYKE,NOP,4,5/19/2003,5/21/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,SEINE,BLG,16,5/19/2003,5/19/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,TRAPNET,BCR,273,5/19/2003,5/21/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,TRAPNET,BLG,746,5/19/2003,5/21/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,TRAPNET,LMB,25,5/19/2003,5/21/2003
25-11,Genesee,-83.84436,42.79065,Lobdell Lake,4039,2003,Status & Trends,ALL SPECIES,TRAPNET,WAE,1,5/19/2003,5/21/2003
48-485,Luce,-85.45093,46.64749,Little Perch Lake,4040,2003,Status & Trends,ALL SPECIES,LMFYKE,BLG,189,5/27/2003,5/28/2003
48-485,Luce,-85.45093,46.64749,Little Perch Lake,4040,2003,Status & Trends,ALL SPECIES,SEINE,LMB,2,5/29/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,BOOMSHK,LMB,32,7/28/2003,7/28/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,BOOMSHK,SMB,13,7/28/2003,7/28/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,BOOMSHK,WAE,1,7/28/2003,7/28/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,BOOMSHK,YEP,76,7/28/2003,7/28/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,IGNET,SMB,2,5/29/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,IGNET,YEP,8,5/29/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,LMFYKE,BLG,38,5/27/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,LMFYKE,LMB,29,5/27/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,LMFYKE,SMB,10,5/27/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,LMFYKE,WAE,2,5/27/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,LMFYKE,YEP,274,5/27/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,SEINE,YEP,27,5/27/2003,5/27/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,TRAPNET,BLG,4,5/27/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,TRAPNET,LMB,10,5/27/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,TRAPNET,SMB,1,5/27/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,TRAPNET,WAE,5,5/27/2003,5/29/2003
2-627,Alger,-86.2201,46.58221,Kingston Lake,4053,2003,Status & Trends,ALL SPECIES,TRAPNET,YEP,5,5/27/2003,5/29/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,IGNET,BCR,2,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,IGNET,BLG,5,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,IGNET,NOP,12,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,IGNET,SMB,3,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,IGNET,WAE,1,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,IGNET,YEP,21,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,LMFYKE,BCR,4,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,LMFYKE,BLG,97,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,LMFYKE,LMB,2,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,LMFYKE,NOP,17,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,LMFYKE,SMB,9,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,LMFYKE,WAE,2,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,LMFYKE,YEP,15,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,TRAPNET,BCR,8,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,TRAPNET,BLG,31,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,TRAPNET,LMB,2,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,TRAPNET,NOP,24,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,TRAPNET,SMB,7,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,TRAPNET,WAE,8,6/9/2003,6/11/2003
1-4,Alcona,-83.80491,44.56605,Alcona Dam Pond,4079,2003,Status & Trends,ALL SPECIES,TRAPNET,YEP,2,6/9/2003,6/11/2003
60-71,Montmorency,-84.30343,44.97721,Gaylanta Lake,4081,2003,Status & Trends,ALL SPECIES,IGNET,NOP,27,5/7/2003,5/8/2003
60-71,Montmorency,-84.30343,44.97721,Gaylanta Lake,4081,2003,Status & Trends,ALL SPECIES,LMFYKE,BLG,11,5/6/2003,5/8/2003
60-71,Montmorency,-84.30343,44.97721,Gaylanta Lake,4081,2003,Status & Trends,ALL SPECIES,LMFYKE,LMB,12,5/6/2003,5/8/2003
60-71,Montmorency,-84.30343,44.97721,Gaylanta Lake,4081,2003,Status & Trends,ALL SPECIES,LMFYKE,NOP,6,5/6/2003,5/8/2003
60-71,Montmorency,-84.30343,44.97721,Gaylanta Lake,4081,2003,Status & Trends,ALL SPECIES,LMFYKE,SMB,1,5/6/2003,5/8/2003
60-71,Montmorency,-84.30343,44.97721,Gaylanta Lake,4081,2003,Status & Trends,ALL SPECIES,SMFYKE,BLG,104,5/6/2003,5/7/2003
60-71,Montmorency,-84.30343,44.97721,Gaylanta Lake,4081,2003,Status & Trends,ALL SPECIES,SMFYKE,YEP,151,5/6/2003,5/7/2003
60-71,Montmorency,-84.30343,44.97721,Gaylanta Lake,4081,2003,Status & Trends,ALL SPECIES,TRAPNET,BLG,16,5/6/2003,5/8/2003
60-71,Montmorency,-84.30343,44.97721,Gaylanta Lake,4081,2003,Status & Trends,ALL SPECIES,TRAPNET,LMB,6,5/6/2003,5/8/2003
60-71,Montmorency,-84.30343,44.97721,Gaylanta Lake,4081,2003,Status & Trends,ALL SPECIES,TRAPNET,NOP,26,5/6/2003,5/8/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,BOOMSHK,BLG,145,7/1/2003,7/1/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,BOOMSHK,LMB,17,7/1/2003,7/1/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,7/1/2003,7/1/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,BOOMSHK,YEP,148,7/1/2003,7/1/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,IGNET,LMB,4,6/16/2003,6/17/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,IGNET,NOP,2,6/16/2003,6/17/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,LMFYKE,BLG,15,6/16/2003,6/18/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,LMFYKE,LMB,27,6/16/2003,6/18/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,LMFYKE,NOP,2,6/16/2003,6/18/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,SMFYKE,BLG,4,6/16/2003,6/16/2003
71-27,PresqueIsle,-84.22121,45.2036,Bear Den Lake,4082,2003,Status & Trends,ALL SPECIES,SMFYKE,YEP,363,6/16/2003,6/16/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,BOOMSHK,SMB,30,7/30/2003,7/30/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,BOOMSHK,WAE,109,7/30/2003,7/30/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,BOOMSHK,YEP,270,7/30/2003,7/30/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,IGNET,CIS,40,6/16/2003,6/19/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,IGNET,NOP,11,6/16/2003,6/19/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,IGNET,WAE,38,6/16/2003,6/19/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,IGNET,YEP,229,6/16/2003,6/19/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,LMFYKE,BLG,47,6/16/2003,6/19/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,LMFYKE,NOP,5,6/16/2003,6/19/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,LMFYKE,SMB,46,6/16/2003,6/19/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,LMFYKE,WAE,10,6/16/2003,6/19/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,LMFYKE,YEP,628,6/16/2003,6/19/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,SEINE,BLG,1,6/17/2003,6/18/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,SEINE,WAE,21,6/17/2003,6/18/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,SEINE,YEP,206,6/17/2003,6/18/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,TRAPNET,BLG,27,6/16/2003,6/19/2003
48-53,Mackinac,-85.78343,46.23332,Manistique Lake,4085,2003,Status & Trends,ALL SPECIES,TRAPNET,LMB,3,6/16/2003,6/19/2003
