UNIQUE_ID,NEW_KEY,IHDLKID
61132,,-99
61311,,-99
61181,,-99
61347,,152274981
61791,,152274988
61798,,-99
61805,,152274988
61841,,-99
61854,,-99
61937,,-99
61946,,-99
61289,,-99
61438,,152274984
61444,,-99
61450,,-99
61443,11-8,152274985
61334,,152274980
61341,,152274980
61349,,-99
61260,11-7,152274979
61366,,-99
61401,,152274983
61550,,-99
61652,,-99
61164,,152274978
61237,,-99
61275,,-99
61705,,152274987
61228,,-99
61372,,152274982
61472,,-99
61533,,-99
61554,,-99
61749,,-99
61771,,-99
61830,,152274989
61921,,-99
61929,,-99
61093,,152274976
61101,,152274976
61133,,-99
61193,,-99
61199,,-99
61200,,-99
61256,,-99
61100,,152274977
61217,,-99
61583,11-11,152274986
61595,,-99
61624,,-99
61710,,-99
61782,,152518523
61801,,-99
61304,,152518482
61794,,-99
62542,,152518566
61423,,152518492
62394,,152518559
61994,,152518537
61607,,152518509
61319,,-99
61367,,152518487
62533,,152518564
61427,,152518493
61719,,152518515
61787,39-287,152518525
62152,,152518547
62606,,152518570
61436,,152518494
61902,,152518530
61908,39-290,152518531
61941,,-99
62617,,152518573
61218,,-99
61226,,-99
61299,39-271,152518484
61380,,152518484
61410,,-99
61416,,-99
61762,,-99
62515,,152518562
61176,,152518473
61927,,152518532
61083,,-99
61725,,152518518
62565,,152518569
61748,,152518521
61810,,-99
62158,,-99
62171,,-99
62179,,-99
62190,,-99
62643,,-99
61535,,152518501
62029,,152518543
61222,,152518476
61812,,-99
61834,,152518526
61869,,-99
61913,,-99
61922,,-99
61137,,-99
61161,,-99
61774,39-286,152518524
61804,,-99
61848,,-99
61849,,-99
61996,,152518538
62096,,-99
61721,,152518517
61487,,152518497
61088,,-99
61096,,-99
61127,,-99
61138,,-99
61139,,-99
61141,,-99
61144,,-99
61170,,152518472
61172,,152518472
61231,,-99
62224,,152518551
61743,,-99
61564,,-99
61957,,152518534
61799,,-99
61963,,152518535
61986,,-99
62155,,-99
62368,,152518557
62006,,152518541
61959,,152518533
61148,13-491,152518470
61232,,152518477
62236,39-299,152518552
62435,,-99
62010,,152518542
61295,,152518481
61975,,152518536
61245,,152518478
62458,,152518561
61434,,-99
61713,39-357,152518516
61576,,-99
62198,,-99
62202,,-99
62223,,-99
62250,,-99
62261,,-99
62268,,-99
62271,,-99
62273,,-99
62275,,-99
62316,39-257,152518556
62169,39-303,152518548
61225,,-99
61239,,152518479
61240,,-99
61249,,152518479
61640,,152518510
62461,,-99
62614,,152518572
62618,,-99
62648,,-99
61745,,-99
61601,,-99
61602,,152518508
61605,,-99
62232,,-99
62260,38-454,152518554
62089,,152518545
61166,,152518471
61669,13-450,152518513
61368,,152518488
61662,,152518512
61548,13-446,152518503
62267,,-99
62376,,152518558
61086,,-99
61741,,152518520
62324,,-99
61396,13-447,152518490
61811,,-99
61836,,152518527
61530,,-99
61670,,-99
61682,,-99
61688,39-275,152518514
61755,,-99
61547,,-99
61599,,152518507
61258,,-99
61346,13-414,152518486
61537,,152518502
61219,,152518475
62212,,152518550
62460,,-99
62536,,152518565
62561,,-99
62173,,-99
62178,,-99
62197,,-99
62243,,152518553
62317,,-99
62333,,-99
62386,,-99
61842,,152518528
61265,,-99
61328,,-99
61331,,-99
61724,,-99
61738,,-99
61518,,-99
61592,,152518506
61633,,-99
61701,,-99
61706,,-99
61758,,-99
61177,,-99
61202,,-99
61209,,-99
61313,,152518483
61407,,-99
61418,,-99
61467,,-99
61482,,-99
61586,,-99
61089,,-99
61103,,152518468
62042,,152518544
62544,,152518567
62570,,-99
62598,,-99
62600,,-99
62607,,-99
62609,,-99
61130,,152518467
62582,,-99
62586,13-402,152518571
61760,,152518522
61097,,152518465
61525,13-578,152518499
70021,13-412,152518480
70022,13-413,152518480
61298,39-241,152518495
61307,,-99
61342,,-99
61447,,-99
61596,,-99
61114,,152518469
61120,,-99
61404,,-99
61650,,152518511
61999,13-398,152518539
61718,13-449,152518519
61110,,-99
61384,,152518489
61886,,-99
62095,13-581,152518546
62112,,-99
62149,,-99
62156,,-99
62208,,-99
62233,,-99
62413,,152518560
62165,,152518549
61267,,-99
61277,,-99
61940,,-99
61948,,-99
62001,,152518540
62116,,-99
61556,,152518504
61292,,-99
61339,,152518485
62337,,152518555
62415,,-99
61513,,-99
61529,,152518500
61541,,-99
61543,,152518500
62546,,-99
62563,,-99
62596,,-99
61324,13-492,152518496
61414,13-493,152518491
61954,,-99
62093,,-99
61116,,-99
61122,,-99
61230,,-99
61874,13-451,155635800
61140,,155635801
61764,,-99
61819,13-472,155635805
62249,,-99
62279,,-99
61094,,-99
61108,,-99
61151,,-99
61152,,-99
61196,,-99
61203,,-99
61211,39-361,155635806
61234,,-99
61243,,-99
61375,,-99
61383,,-99
61385,,-99
61389,,-99
61395,,-99
61415,,-99
61428,,-99
61673,13-466,155635807
62125,13-459,155635808
61412,39-234,155635810
61526,,-99
61136,,-99
61150,,-99
61153,,-99
61229,,155635811
61236,,-99
61270,,155635811
62168,13-457,155635812
61821,,155635813
61931,,-99
62114,,-99
62220,,-99
61293,,155635815
61589,,-99
61672,,-99
62240,13-460,155635817
62366,,-99
62381,,-99
62401,,-99
61382,,-99
61626,,155635825
61655,,-99
61663,,-99
61702,,-99
61377,,-99
61465,,-99
61726,,-99
61570,,-99
61623,39-232,155635829
61632,,-99
62379,,155635830
61281,,-99
61449,,-99
61456,,-99
61462,,-99
61481,,-99
61483,,-99
61490,,-99
61746,,-99
61615,,-99
61618,,155635831
61671,,-99
61675,,-99
61955,,-99
61717,,-99
61681,,155635832
61694,,-99
62423,13-461,155635833
62516,,-99
62525,,-99
61855,,155635842
61887,,-99
61087,,155635844
61095,,155635844
61090,,-99
62437,,-99
62503,,155635846
61126,,-99
61155,,-99
62608,,155635848
61786,,155635851
61212,,-99
61268,,155635852
61356,,-99
61160,,-99
62351,,-99
62439,13-487,155635854
62493,,-99
61949,,-99
61953,,-99
61966,,-99
62047,,155635856
61386,,155635859
62080,,155635863
61092,,-99
61163,,-99
61184,,-99
61195,,-99
61259,,-99
61291,,-99
61348,,-99
61381,,-99
61460,,-99
61488,,-99
61532,,-99
61272,,155635866
61882,,-99
61894,,-99
62109,,155635867
62335,,-99
61466,,155635869
61154,,155635870
62021,,-99
62026,,-99
62035,,-99
62049,,-99
62159,,155635871
62162,,-99
62166,,-99
62183,,155635873
62167,,155635875
62192,,155635877
61936,39-359,155635878
61112,,-99
62207,,155635880
62338,,-99
61227,,155635882
61424,,-99
61489,,-99
61723,,-99
61734,,-99
61523,,-99
61538,,155635883
61551,,155635883
61128,,155635884
61147,,-99
61233,,-99
61578,,155635885
61818,,-99
61832,,-99
61881,,-99
61142,,-99
61565,,155635889
61571,,155635889
61515,,155635890
61549,,-99
61574,,-99
61984,,-99
62115,,-99
62180,,-99
62188,,-99
62226,,155635891
62383,,-99
62395,,-99
62397,,-99
62408,,-99
62456,,-99
62473,,-99
62488,,-99
62497,,-99
62500,,-99
62509,,-99
61297,,155635893
61364,,-99
62431,,-99
62443,,-99
62467,,155635895
62491,,-99
62512,,-99
62521,,-99
61248,,-99
61271,,-99
61274,,-99
61276,,-99
61284,,-99
61301,80-220,155635896
61310,80-209,155635897
61345,,-99
61371,,-99
62417,,-99
62567,,-99
62589,,155635903
61987,39-244,155635904
62046,,-99
62065,,-99
62081,,-99
62088,,-99
62103,,-99
62468,,-99
62496,,-99
62531,,-99
62615,,-99
62195,,155635906
61098,,-99
61241,,-99
61303,,-99
61123,,-99
61157,,155635908
61189,,-99
62393,,-99
62541,,-99
61206,,-99
61278,80-237,155635910
62163,,-99
62246,,-99
62284,,-99
62289,,-99
62292,,-99
62293,,155635911
61638,,-99
61647,,155635913
61765,,-99
61824,,-99
61870,,-99
61899,,-99
61280,,155635914
61294,,-99
61300,,155635914
61125,,-99
61251,,-99
62651,,-99
61264,,155635918
61143,,-99
61194,,-99
61261,,155635919
61769,,155635920
61960,,-99
61302,,155635921
61253,,155635923
61440,,-99
61459,,-99
61373,,155635924
62384,,-99
62405,,-99
62420,,-99
62445,,155635925
62462,,-99
62482,,-99
62523,,-99
62549,,-99
61315,,-99
61351,,-99
61353,,-99
61362,,-99
61397,,-99
61588,,-99
61603,,155635926
61875,,-99
61600,80-229,155635930
61117,,155635931
61169,80-251,155635933
61257,,-99
61409,,-99
61527,,-99
61635,,-99
61643,,-99
61469,,-99
61476,,-99
61477,,155635935
61680,,-99
61730,,-99
61534,,155635936
62348,39-263,155635938
62144,,-99
61158,,-99
61220,,155635941
61269,,-99
61622,,155635942
61904,,155635943
61210,,155635944
61323,,-99
61645,,155635945
61956,,-99
61973,,-99
62012,80-216,155635946
62430,,-99
62524,,-99
62538,,-99
62620,,-99
61674,,155635949
61952,,155635950
61988,,-99
62015,,-99
61835,,155635951
61905,,-99
62339,,-99
62354,,-99
62357,,-99
62517,,-99
61559,,-99
61677,,-99
61757,,-99
61797,,155635954
61872,,-99
61873,,155635956
61316,,155635959
61431,,-99
61445,,-99
61452,,-99
61468,,-99
61420,,155635960
61568,,-99
62110,80-217,155635961
62237,,-99
61350,,155635962
61359,,-99
62419,,-99
62448,,-99
62553,,-99
62613,,-99
62362,,-99
62370,,-99
62373,,-99
62434,,-99
62550,,155635964
62559,,155635964
62560,,-99
61916,,-99
61933,80-330,155635965
61789,,-99
61803,,-99
61857,,-99
61876,80-244,155635967
62210,,-99
62215,,-99
62230,,-99
62257,,-99
62342,,155635968
61822,,-99
61911,,-99
62031,,-99
62086,80-321,155635970
61439,,-99
61475,,-99
61524,,155635971
61546,,-99
61566,,-99
61767,,155635972
62642,,155635975
62002,80-232,155635976
62259,,-99
62455,,-99
62518,,-99
62556,,-99
61729,,-99
61761,,-99
61820,80-241,155635979
61619,,155635980
61646,,-99
61865,,-99
61608,,155635981
61708,,-99
62030,,155635982
61947,,155635983
62032,,-99
62119,,-99
62124,,-99
62285,,-99
61712,,-99
61634,,-99
61686,,-99
61709,,-99
61826,,155635993
61893,,-99
61896,,-99
61901,,-99
61930,,-99
61903,,-99
61918,,155635995
62052,,-99
62043,,155635996
61792,,-99
61879,,-99
62136,,-99
62199,80-233,155635997
62352,,-99
62382,,-99
62508,,-99
61915,80-246,155635998
62347,,-99
62489,,155635999
62632,,-99
62646,,-99
61692,,-99
61889,,155636005
61890,,-99
62441,,-99
62170,,-99
62177,,155636008
62181,,155636008
62099,,-99
62137,,155636009
62204,,155636010
62187,,155636011
61773,11-4,155636013
61839,,155636013
61430,,-99
61744,,-99
61630,11-2,155636018
62072,,155636021
62074,,155636021
62239,80-333,155636025
62645,,-99
62056,,155636027
62058,,-99
62060,,-99
62067,,-99
62098,,-99
62182,,-99
62272,,-99
62133,,155636028
62276,,155636029
61825,,-99
61919,,155636031
62330,80-327,155636033
62363,,155636035
61850,,155636036
62323,,-99
62336,,155636037
61923,,155636039
62350,,155636046
61736,11-3,155636047
61696,,-99
61846,,-99
61861,,-99
62205,,-99
62286,,-99
62410,,155636048
62427,,-99
62429,,-99
62442,,-99
62446,,-99
61995,,155636050
61920,,155636053
62264,,-99
62270,80-247,155636058
62294,,-99
62400,,-99
62411,,-99
61731,,-99
61759,,-99
61779,,-99
61783,,-99
61807,,-99
61888,,155636059
61914,,155636064
61932,11-180,155636064
62291,,155636065
62499,80-235,155636067
62216,,-99
62378,,155636068
61727,,-99
61784,,-99
61907,,155636069
61985,,-99
62039,,-99
62048,,-99
61926,,155636070
61796,,-99
61942,,-99
62203,,155636071
62211,,-99
62329,,-99
62547,,155636072
62322,,155636078
62451,,155636080
62266,,155636081
62343,,-99
62476,,-99
62571,,-99
62621,,-99
62574,,-99
62640,,155636082
62385,,-99
62449,,155636085
62487,,-99
62079,,-99
62157,,-99
62253,,155636086
62283,,-99
62377,,-99
62391,,-99
62402,,-99
62061,,155636087
62221,,-99
62282,,-99
62374,,-99
62406,,155636089
62424,,-99
62176,,155636092
62484,,155636093
62581,,-99
62084,,155636095
62101,,-99
62263,,-99
62206,11-176,155636097
62403,,-99
62440,,-99
62577,,-99
62578,,-99
61944,,-99
61992,11-183,155636099
62066,,-99
62160,,-99
62008,,155636103
62014,,-99
62118,,-99
62584,,155636105
62619,,-99
62463,,-99
62477,,-99
62498,,-99
62514,80-339,155636109
62320,,-99
62453,,155636122
62457,,-99
62474,,-99
62186,,155636128
62454,,-99
62464,,-99
62466,,-99
62532,,-99
62592,,-99
62595,,155636130
62622,,-99
62649,,-99
62164,,-99
62191,11-182,155636131
62231,,-99
62346,,-99
62625,,-99
62360,,155636136
62475,,-99
62486,,-99
62387,,155636139
62522,,-99
62529,,-99
62356,,155636142
62601,,155636145
62254,,-99
62288,,-99
62345,,-99
62399,,-99
62452,,155636147
62459,,-99
62472,,-99
62469,,155636151
62470,,-99
62504,,-99
62528,,-99
62653,,-99
62573,,-99
62404,,-99
62409,,-99
62432,,-99
62597,,-99
62626,,155636179
62572,,-99
61552,,-99
61558,,-99
62564,,-99
62569,38-336,151873807
61091,81-379,61091
61165,,-99
61188,,-99
61247,,-99
61308,,-99
61329,,-99
61340,,-99
61390,,-99
61402,,-99
61470,,-99
61484,,-99
61735,,-99
61739,,-99
61520,,-99
61579,,-99
61597,,-99
61604,,-99
61616,,-99
61627,,-99
61631,,-99
61657,,-99
61659,,-99
61667,,-99
61668,,61668
61691,,-99
61700,,-99
61754,,-99
61621,,-99
61676,,-99
61693,,61693
61695,,-99
61906,,-99
62392,,62392
62631,81-369.1,62631
62610,,-99
62647,,70676
61598,,-99
61611,,-99
61697,,-99
61766,,-99
61775,,-99
61777,,-99
61780,,-99
61785,,-99
61788,,-99
61795,,-99
61808,,-99
62639,,-99
61149,,-99
61156,,-99
61201,,-99
61831,82-247,61831
62217,,-99
62290,,-99
64019,,-99
64078,,145334327
63721,,145334324
63744,82-252,145334325
62668,,-99
62683,,-99
62832,,-99
62960,,-99
63194,,149286997
63309,,-99
63375,,-99
63378,,-99
63395,,-99
63512,,-99
63542,,149287007
63554,,149287007
63581,,149287007
63683,,-99
62836,,-99
62881,,149286993
62887,,149286993
62898,,149286993
63161,,-99
62848,,-99
62869,,149286991
63235,,149287001
63239,,149287001
63381,,-99
63641,82-208,-99
63396,,-99
63410,82-243,-99
63652,,-99
63731,,-99
64048,,-99
64312,,-99
63499,,149287005
63681,82-191,149287014
63385,82-242,149287003
63132,,-99
63203,,149286999
62942,,-99
62991,,149286996
63037,,-99
63094,,-99
64176,,149425707
62706,,149425661
63268,,-99
63421,,-99
63474,,-99
63104,,149425682
63127,,-99
62860,,-99
62870,,-99
62874,,-99
62878,,-99
63573,,-99
63603,,149425693
63725,,-99
63740,,-99
63850,,-99
63881,,-99
63891,,-99
63915,,-99
64075,,-99
64212,,-99
62914,,-99
63002,,149425681
63111,,-99
63112,,-99
63119,,-99
63121,,-99
64118,,-99
62904,,-99
62983,,-99
63106,,-99
63241,,-99
62707,,-99
62755,,-99
62756,,-99
62757,,-99
62793,,-99
62814,,-99
63124,,-99
63126,,-99
63135,,-99
63444,,149425691
64076,,-99
64288,,-99
62819,,-99
62853,,-99
62995,,149425677
63219,,-99
63224,,-99
63225,,-99
63361,,-99
63698,,149425699
62911,,149425666
63063,,-99
63577,,-99
63606,,-99
63682,,-99
63831,,-99
62692,,-99
63404,,-99
63437,,-99
62805,,-99
62829,,149425664
64017,,-99
64059,,-99
64100,,-99
64101,,-99
64174,58-331,149425705
63772,,151873861
63776,,151873861
63963,,151873877
63297,,151873828
63358,,-99
63386,,-99
63980,,-99
63990,,-99
64003,,151873879
62806,,-99
62877,81-286,151873820
63576,,-99
63676,,151873854
63728,,-99
63732,,-99
63775,,-99
63801,,-99
63890,,-99
62663,,-99
62764,,151873802
62723,,-99
64079,,-99
64094,,-99
64110,,-99
64113,,151873894
62973,,-99
63020,,-99
63130,81-290,151873829
63245,,-99
64272,,-99
63023,,-99
63218,,151873846
63222,,-99
63231,,-99
63370,,-99
63632,,151873865
63656,,-99
62722,38-368,151873839
62767,,-99
62774,,-99
62972,,-99
63820,,-99
63837,,-99
63908,,-99
63989,38-643,151873893
64190,,-99
63519,,151873843
62697,,-99
62724,,-99
62733,,-99
62740,,-99
62753,,-99
62838,,-99
64112,,-99
64201,,-99
64270,,-99
64286,,151873909
63940,,151873902
64033,,-99
63658,,151873860
63669,,-99
63694,,-99
63696,,-99
63795,,-99
63796,,-99
63813,38-489,151873868
63836,,-99
63862,,-99
63977,,-99
63995,,-99
64022,,-99
63267,38-517,151873853
62679,38-657,151873819
62773,,-99
62781,,-99
62779,81-386,151873818
63986,,151873889
63999,,-99
64013,,-99
64026,,-99
64040,,-99
64046,,-99
64052,,-99
64087,,-99
64177,,-99
63937,,-99
64058,38-519,151873943
63769,,151873831
63958,,-99
63865,,-99
63918,,151873871
63292,,-99
63369,,-99
63417,,151873833
63460,,151873833
63559,,-99
63200,,-99
63247,,-99
63264,,-99
63281,,-99
63357,,151873830
62951,,151873825
63587,,-99
63794,,151873870
63933,,-99
64008,,-99
64012,,-99
64117,,-99
64123,81-315,151873881
64137,,-99
64185,,-99
64211,,-99
64256,,151873930
63549,,-99
63550,,-99
63567,,151873851
63262,,151873838
63982,,-99
64132,81-332,151873875
64194,,-99
64233,,-99
64205,,151873918
64206,,151873918
63322,,151873840
63402,,-99
63467,,151873837
63664,,-99
64006,,-99
64021,,151873901
64061,,-99
64102,,-99
63746,,151873864
63359,,-99
63366,,-99
63412,38-477,151873842
63472,81-360,151873834
63697,,-99
63180,,151873826
63339,,-99
63355,,-99
63379,,-99
63382,,-99
63387,,-99
64240,,151873920
62715,,-99
62719,,-99
62747,,151873811
63438,,151873847
63456,,-99
63464,38-641,151873848
63468,,-99
63677,,151873869
63742,,-99
63770,,-99
62803,,-99
62804,,151873806
62810,,-99
62917,,-99
62659,,151873809
64310,,-99
64316,38-497,151873908
63895,,-99
63987,,151873880
64098,,-99
63544,,151873835
63968,,-99
64051,,151873885
64063,,-99
62685,,151873810
64086,,-99
64114,,-99
64157,,151873890
64208,,151873917
63384,,-99
63551,,-99
63556,,-99
63591,,-99
63616,,-99
63629,38-518,151873883
63647,,-99
63956,,-99
64273,,-99
64307,,-99
63439,,-99
63469,,-99
63580,,-99
63720,,-99
63864,,151873886
63919,,-99
63922,,151873872
63953,,-99
62798,,-99
63736,,-99
63786,,-99
63818,,151873857
63846,,-99
63949,,-99
64107,,-99
64120,,-99
64179,,151873897
64230,,-99
64239,,-99
64248,,-99
62669,,-99
62834,81-359,151873798
63070,,-99
63312,,-99
62739,81-354,151873796
62766,,151873796
62879,,-99
63113,,151873805
63342,,-99
63365,,-99
63307,,151873841
63320,,-99
64030,,151873884
63461,,-99
63473,,-99
63626,,151873849
63913,,151873876
63984,,-99
63988,,-99
64004,,-99
64023,,-99
62953,,-99
62969,,151873824
62986,,151873824
64142,,-99
64289,,-99
64268,38-503,151873916
64297,,-99
63134,,-99
63162,,151873827
63860,,151873882
63907,,-99
63484,38-479,151873855
63808,,-99
63849,,151873874
64083,,-99
64214,,151873891
62946,,-99
63116,,-99
63177,81-371,151873800
63221,,-99
63226,,-99
63254,,-99
63302,,-99
63325,,-99
63944,38-644,151873895
63642,,-99
63733,,-99
63805,,-99
63851,,151873862
64180,38-496,151873896
64274,,-99
64011,,151873878
64018,,-99
63628,,151873867
63809,,-99
63946,,-99
63994,,151873859
64024,,-99
62841,,151873817
62865,,-99
62902,,-99
62916,,-99
62926,,-99
63085,81-291,151873823
63879,,151873858
63271,,-99
63383,,151873844
62927,38-642,151873832
63074,,-99
63089,,-99
63115,,-99
63117,,-99
62696,,-99
62744,38-474,151873822
62840,,151873822
62901,,-99
62992,,-99
62993,,-99
62737,,151873797
63905,,-99
63936,,-99
63951,,151873887
63970,,-99
63972,,-99
63445,,151873850
62693,,151873816
62698,,-99
62771,,-99
62772,,-99
62822,,-99
64203,,-99
64210,,151873925
62784,,151873808
64255,,151873931
63981,,-99
64171,,151873873
64133,,-99
64146,,-99
63582,38-480,151873856
63673,,-99
63685,,-99
62889,,152095029
62792,,152095021
62830,,152095024
62861,,-99
62948,,152095030
62966,,-99
62988,,-99
62658,,-99
62690,,-99
62708,,-99
63637,38-651,152095062
62962,,152095032
62963,,152095032
63717,,152095064
63729,,152095064
63793,,-99
63877,,-99
63797,,-99
63886,,152095070
63979,,-99
64000,,-99
64057,,-99
64065,,-99
64080,,-99
64217,,-99
64221,,-99
63486,,152095053
63517,,-99
63561,,-99
62677,,-99
62741,,152095019
62745,,-99
62780,,-99
63448,,-99
63498,,-99
63508,,-99
63510,,-99
63520,,152095057
63633,,-99
63560,,152095059
63598,,-99
63649,,-99
63440,,152095051
63492,,-99
63511,,152095051
63075,,-99
63179,,152095041
63197,,-99
63202,,-99
63242,,-99
62828,,152095025
63482,,152095052
62844,,152095026
63084,,-99
63092,38-516,152095037
63352,,-99
62761,,-99
62852,,-99
62961,,152095031
63068,,-99
63078,,-99
63088,,-99
63700,38-550,152095066
63810,,-99
63875,,-99
63889,,-99
63910,,-99
63952,,-99
63960,,-99
63973,,-99
63991,,-99
64001,,-99
64028,,-99
64035,,-99
64043,,-99
64093,,-99
64122,,-99
62713,,152095016
62655,,-99
62809,,152095022
62975,,152095033
63027,,-99
62787,,152095023
62812,,152095023
63114,,152095039
63258,,-99
63273,,-99
63282,,-99
63284,,-99
63288,,-99
63317,,-99
62711,,152095015
63360,,152095047
62735,,152095020
64055,,-99
63495,,152095054
63555,,-99
63565,,-99
63631,,-99
63873,38-559,152095069
63103,,-99
63193,,152095042
63296,,-99
62934,,-99
62950,,-99
62985,,-99
63009,,-99
63064,,-99
63067,,-99
63099,,152095038
63123,,-99
63188,,-99
63328,,-99
63353,,-99
62990,,152095035
62734,,152095017
63041,,152095036
63399,,152095049
63424,,-99
63187,,-99
63397,,152095048
63428,,-99
63294,,-99
63327,,152095044
63331,,152095044
63562,,-99
63572,,-99
63586,,-99
63590,,-99
63593,,152095060
63614,,-99
63844,,152095068
63857,38-560,152095068
64007,,-99
64095,,-99
64167,,-99
62863,,152095028
62728,,152095018
62762,,152095018
62769,,152095018
62775,,-99
62786,,-99
64287,,-99
64304,,-99
63497,,-99
63719,,152095065
63859,,-99
63863,,-99
63882,,-99
64062,,-99
64084,,-99
62862,,152095027
62912,,152095027
62930,,-99
62944,,-99
63313,,-99
63324,,-99
63356,,152095046
62987,,152095034
63036,,152095034
63069,,-99
63076,,-99
63190,,-99
63201,,-99
63223,,-99
63248,,152095043
63266,,-99
63605,,-99
63607,,152095061
63163,,152095040
63491,,-99
63543,,152095058
64225,,152095072
64229,,152095072
64245,,152095072
64249,,-99
64254,,-99
64305,,-99
63354,,152095045
63485,,-99
63514,,152095056
63429,,152095050
63509,,152095055
63585,,-99
63592,,152518614
62702,,152518579
62856,,-99
63066,,152518594
63172,,-99
63244,,152518598
63255,,-99
63285,,-99
63337,,-99
63564,,-99
63661,,-99
63691,,152518619
63675,38-621,152518617
63841,,152518622
63185,,152518597
63204,,-99
62945,38-612,152518589
62777,,152518581
63057,,152518593
63249,,-99
63367,38-649,152518604
63513,,-99
62684,38-470,152518576
64150,,-99
64263,,152518634
62924,,152518587
62957,,-99
62974,,-99
63689,,-99
63715,,152518621
64196,,152518633
64220,,152518633
64282,,-99
62949,,152518588
63237,,-99
63246,,-99
63253,,-99
64269,,-99
63687,,152518618
63869,,-99
64175,,-99
64301,,-99
64302,,-99
62670,,-99
63257,,-99
63518,38-619,152518610
62754,,-99
62790,,-99
62826,,-99
62994,,-99
63015,,152518591
63017,,-99
63019,,-99
63021,,152518591
63028,,-99
63029,,-99
63039,,152518591
63046,,-99
63051,,-99
62687,38-432,152518584
62703,,152518584
62859,,152518584
62799,,152518583
64032,,152518628
64039,,152518628
62956,,-99
62958,,-99
63004,,-99
63016,,-99
63033,,-99
63034,,-99
63040,,-99
63062,,152518592
63192,,-99
63090,38-613,152518596
62788,,152518582
64199,38-598,152518632
63236,,-99
63298,,-99
63300,,152518602
62714,,152518580
63701,,-99
63709,,152518620
63748,,-99
63782,38-625,152518623
62980,,152518590
63283,,-99
63304,,-99
63311,,152518599
63400,,-99
64036,38-597,152518629
64042,,-99
64127,,-99
63299,,-99
63563,,152518611
63639,,-99
63665,,-99
63403,,152518606
63494,,-99
63341,,-99
63443,,-99
63450,,152518607
63504,,-99
63548,,-99
63558,,-99
63589,,-99
63625,,152518616
63630,,-99
63695,,-99
63726,,-99
63334,,-99
63346,,152518603
63371,38-618,152518605
62858,,152518585
62662,,-99
62699,,152518577
62876,,-99
62886,,-99
62900,,-99
62908,,-99
62913,,152518586
62918,,-99
62919,,152518586
62925,,-99
63602,,152518615
63635,,-99
63653,,-99
63660,,-99
63739,,-99
64015,,-99
63503,,152518609
63569,,-99
63575,,-99
63583,,-99
63584,,152518612
62686,,152518575
63947,,152518626
63927,,152518624
63319,,152518600
63930,,152518625
62701,,152518578
63087,,152518595
63643,,-99
63734,,-99
64293,,152518635
64085,,-99
64089,,152518630
64116,,-99
64134,,-99
64138,,-99
64152,,-99
64164,,-99
64195,,-99
64207,,-99
64234,,-99
64241,,-99
63441,,-99
63475,,152518608
64009,,152518627
62979,,-99
64178,,152518631
64309,,152518637
62676,,-99
62833,,155635850
62907,,-99
63013,,155635857
63008,,155635860
62782,,-99
62674,,-99
62695,,-99
62718,,-99
62691,,-99
62854,,-99
62873,,155635898
63293,13-512,155635899
63442,,-99
62654,,-99
62709,,-99
62732,,-99
62807,,-99
62846,,-99
62894,,-99
62895,,-99
62748,,-99
62751,,-99
62752,,-99
62760,,-99
62765,,155635909
62808,,-99
63291,,-99
62704,,155635917
62839,,-99
62871,,-99
63118,,-99
63182,,-99
63215,,-99
62906,,155635922
63738,,-99
63787,,-99
63377,,-99
63596,,155635932
63938,,-99
63618,,155635934
63627,,-99
63436,13-539,155635937
62759,,-99
62770,,-99
62789,,-99
62801,,-99
62815,,-99
62831,,-99
62884,,-99
62928,,-99
63454,13-579,155635940
62678,39-246,155635948
62850,,-99
62882,,-99
62891,,-99
62897,,-99
62905,,-99
62984,,-99
63212,,-99
63228,,-99
63329,,155635953
63343,,155635953
63344,,-99
63435,,-99
63452,,-99
63466,,-99
62763,,155635957
62712,,-99
62726,39-247,155635963
62742,,-99
62743,,-99
62768,,-99
62820,,-99
62977,,-99
63011,,-99
63983,,155635966
63828,,-99
63896,,-99
63897,,-99
63985,,155635969
62872,,-99
62883,,-99
62959,,-99
63059,,-99
63169,,-99
63269,,155635974
63332,,-99
63477,,-99
63570,,-99
62681,,-99
62823,,-99
63821,,-99
63893,,155635991
62964,39-249,155635994
63038,,-99
63097,,-99
63240,,-99
63368,,-99
63413,,-99
63415,,-99
63566,,-99
63594,,-99
63619,,-99
63856,,-99
63912,,-99
62794,,155636000
62892,,155636002
64198,,-99
64267,,-99
63829,,-99
63847,,-99
63950,,155636007
63666,,155636016
62943,,155636019
62955,,-99
62971,,-99
63024,,-99
63055,,-99
63080,,-99
63081,,-99
63082,,-99
63105,,-99
63107,,-99
63166,,-99
63167,,-99
63227,,-99
63238,,-99
63261,,155636022
63318,,-99
63362,,-99
63393,,-99
63398,,-99
63406,,-99
63408,,-99
63411,,-99
63418,,-99
63426,,-99
63451,,-99
63458,,-99
63553,,-99
63574,,-99
63579,,-99
63611,,-99
63707,,-99
63714,,-99
63747,,-99
63774,,-99
63788,,-99
64041,,-99
64139,,-99
64145,,-99
64135,,155636023
64209,,-99
63073,,155636024
62660,,155636026
64186,,155636032
62729,,155636038
62825,39-267,155636040
63128,,155636043
64300,,-99
63196,,155636051
63175,,155636052
63178,,155636054
63091,,155636055
70010,39-270,155636056
63779,,-99
63814,,-99
63817,,-99
64099,,155636057
64200,,-99
63096,,-99
63133,,155636060
63168,,-99
63259,,-99
63333,,-99
63350,,-99
63230,,155636061
