Water_Body_Key,Survey_Number,Collection_Date,Survey_Purpose,SP,LENGTH_IN,AGE,METHOD,Water_Body_Name,New_Key
12680,11688,6/4/18,Status & Trends,BLG,4.6,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,4.6,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,4.7,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,4.7,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,4.8,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,4.8,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,4.8,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,4.9,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,4.9,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,5,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,5.4,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,5.4,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,5.4,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,5.5,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,5.5,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,5.6,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,5.8,3,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,6.1,3,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,6.3,3,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,6.4,3,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,6.5,3,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,6.5,3,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,7,3,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,7,3,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,5.4,4,SCALE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,7.5,4,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,7.7,4,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,7.7,4,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,7.8,4,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,8,4,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,7.8,5,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,7.9,5,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,8.1,5,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,8.2,5,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,8.5,5,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,8.5,5,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,8.6,5,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,7.7,6,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,7.8,6,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,8,7,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,8.1,7,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,8.2,7,SPINE,Tawas Lake,35-54
12680,11688,6/4/18,Status & Trends,BLG,8.4,7,SPINE,Tawas Lake,35-54
23N05E3101,11689,6/25/18,Status & Trends,BLG,2.7,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,2.5,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,2.4,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,2.5,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,2.7,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,2.6,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,2.4,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,2.4,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,2.6,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,2.5,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,3.2,1,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,3.5,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,3.6,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,3.7,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,3.8,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,3.8,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,3.9,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,3.9,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,3.9,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,3.9,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.2,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.4,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.5,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.6,2,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.6,3,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.4,3,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.4,3,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.4,3,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.5,3,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.6,3,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,5.1,3,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,5.3,3,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,5.5,3,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,4.9,4,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,5.1,4,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,5.3,4,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,5.6,4,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,6.1,4,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,6.1,4,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,6.9,4,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,5.6,5,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,5.7,5,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,5.8,5,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,5.9,5,SCALE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,6,5,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,6.2,5,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,6.3,5,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,6.8,5,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,7,5,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,7.2,5,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,7.2,5,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,7.7,5,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,6.1,6,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,6,6,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,6.4,6,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,7,6,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,7.1,6,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,7.2,6,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,7.4,6,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,7.5,6,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,8,6,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,8.3,6,SPINE,Londo Lake,35-104
23N05E3101,11689,6/25/18,Status & Trends,BLG,7.1,7,SPINE,Londo Lake,35-104
17N02W0201,11691,6/11/18,Status & Trends,BLG,1.8,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,1.8,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,1.5,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,1.8,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,1.8,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,1.9,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,2.2,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,2.3,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,2.3,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,2.3,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,2.4,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,2.2,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,2.2,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,2.3,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,2.1,1,Length-Frequency,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,3.4,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,3.8,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,3.9,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,4.1,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,4.3,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,4.3,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,4.5,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,4.6,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,4.8,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,5.1,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,5.6,2,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,5.3,3,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,5.6,3,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,5.7,3,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,5.8,3,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,6.3,3,SPINE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,6,4,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,6.4,4,SCALE,Ross Lake,26-2
17N02W0201,11691,6/11/18,Status & Trends,BLG,8.5,6,SPINE,Ross Lake,26-2
19N02W2101,11692,6/18/18,Status & Trends,BLG,1.5,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,1.4,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,1.7,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,1.5,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,1.5,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,1.4,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,1.6,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,1.4,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,1.8,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,1.8,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,2.6,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,2.6,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,2.7,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,2.4,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,2.4,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,2.3,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,2.3,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,2.2,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,2.4,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,2.2,1,Length-Frequency,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,3,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,3.1,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,3.2,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,3.3,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,3.3,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,3.3,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,3.4,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,3.5,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,3.8,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,3.8,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,4.1,2,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,4,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,4,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,4.2,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,4.3,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,4.4,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,4.4,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,4.4,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,4.5,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,4.8,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.1,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.4,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.4,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.6,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.7,3,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6,3,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6.2,3,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,8.1,3,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.3,4,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.5,4,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.6,4,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.8,4,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.9,4,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6.1,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6.2,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6.3,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6.3,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6.5,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6.5,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6.6,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6.7,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6.8,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,7,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,7.1,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,7.3,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,7.5,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,7.6,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,7.8,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,7.8,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,8,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,8.1,4,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,5.8,5,SCALE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,6,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,7.2,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,7.4,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,7.6,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,8.1,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,8.2,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,8.3,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,8.4,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,8.4,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,8.5,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,8.6,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,9,5,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,9.2,6,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,9.3,6,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,9.3,6,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,9,8,SPINE,Pratt Lake,26-20
19N02W2101,11692,6/18/18,Status & Trends,BLG,9.7,9,SPINE,Pratt Lake,26-20
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.1,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.2,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.2,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.3,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.3,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.4,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.4,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.5,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.5,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.5,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,2.5,1,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,3,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,3.4,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,3.4,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,3.4,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,3.5,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,3.5,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,3.5,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,3.7,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,3.8,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,3.9,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,4,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,4.4,2,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,4.4,3,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,4.8,3,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,4.8,3,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,5.2,3,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,5.4,3,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,5.7,3,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,6.2,3,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,5.8,4,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,6,4,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,6.3,4,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,6.4,4,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,6.5,4,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,6.5,4,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,6.8,4,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,6.8,4,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,7,4,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,6.1,5,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,8,5,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,7.5,5,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,7.1,5,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,8.2,5,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,6.9,5,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,7.2,6,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,7.4,6,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,7.6,6,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,7.7,6,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,7.8,6,,Twin Tomahawk Lakes,60-208
32N02E1401,11725,5/21/18,Status & Trends,BLG,7.9,6,,Twin Tomahawk Lakes,60-208
